0,0.0592953,0
0.00101296,0.0591691,0.01
0.00202377,0.0589733,0.02
0.00303123,0.0587096,0.03
0.00403418,0.0583796,0.04
0.0050315,0.0579852,0.05
0.00602208,0.0575281,0.06
0.00700485,0.0570099,0.07
0.00797877,0.0564323,0.08
0.00894282,0.055797,0.09
0.00989602,0.0551057,0.1
0.0108374,0.0543599,0.11
0.0117661,0.0535613,0.12
0.0126811,0.0527114,0.13
0.0135816,0.0518119,0.14
0.0144667,0.0508642,0.15
0.0153356,0.04987,0.16
0.0161875,0.0488308,0.17
0.0170217,0.047748,0.18
0.0178374,0.0466233,0.19
0.0186339,0.045458,0.2
0.0194105,0.0442537,0.21
0.0201665,0.0430119,0.22
0.0209013,0.0417339,0.23
0.0216142,0.0404213,0.24
0.0223048,0.0390755,0.25
0.0229723,0.0376979,0.26
0.0236163,0.03629,0.27
0.0242363,0.034853,0.28
0.0248317,0.0333885,0.29
0.0254021,0.0318978,0.3
0.025947,0.0303824,0.31
0.026466,0.0288435,0.32
0.0269588,0.0272825,0.33
0.0274248,0.0257009,0.34
0.0278639,0.0240999,0.35
0.0282756,0.022481,0.36
0.0286596,0.0208454,0.37
0.0290158,0.0191945,0.38
0.0293437,0.0175296,0.39
0.0296431,0.015852,0.4
0.0299139,0.0141632,0.41
0.0301559,0.0124643,0.42
0.0303688,0.0107567,0.43
0.0305526,0.0090418,0.44
0.030707,0.00732081,0.45
0.0308321,0.00559506,0.46
0.0309277,0.00386586,0.47
0.0309937,0.00213452,0.48
0.0310302,0.000402345,0.49
0.0310371,-0.00132936,0.5
0.0310144,-0.00305929,0.51
0.0309621,-0.00478615,0.52
0.0308803,-0.00650863,0.53
0.0307691,-0.00822541,0.54
0.0306286,-0.00993521,0.55
0.0304589,-0.0116367,0.56
0.0302601,-0.0133286,0.57
0.0300324,-0.0150095,0.58
0.029776,-0.0166782,0.59
0.0294911,-0.0183334,0.6
0.0291779,-0.0199736,0.61
0.0288367,-0.0215977,0.62
0.0284677,-0.0232042,0.63
0.0280713,-0.0247918,0.64
0.0276478,-0.0263593,0.65
0.0271975,-0.0279051,0.66
0.0267207,-0.029428,0.67
0.026218,-0.0309267,0.68
0.0256897,-0.0323997,0.69
0.0251362,-0.0338457,0.7
0.024558,-0.0352633,0.71
0.0239556,-0.0366512,0.72
0.0233295,-0.0380078,0.73
0.0226802,-0.0393319,0.74
0.0220082,-0.040622,0.75
0.0213143,-0.0418767,0.76
0.0205989,-0.0430945,0.77
0.0198627,-0.044274,0.78
0.0191063,-0.0454138,0.79
0.0183305,-0.0465123,0.8
0.0175359,-0.0475682,0.81
0.0167233,-0.0485799,0.82
0.0158934,-0.0495459,0.83
0.015047,-0.0504647,0.84
0.0141849,-0.0513348,0.85
0.0133079,-0.0521547,0.86
0.0124169,-0.0529227,0.87
0.0115128,-0.0536373,0.88
0.0105965,-0.0542969,0.89
0.00966897,-0.0549,0.9
0.0087311,-0.0554449,0.91
0.00778391,-0.0559299,0.92
0.00682844,-0.0563535,0.93
0.00586574,-0.0567139,0.94
0.00489688,-0.0570095,0.95
0.00392297,-0.0572385,0.96
0.00294514,-0.0573993,0.97
0.00196457,-0.0574901,0.98
0.000982447,-0.0575091,0.99
0,-0.0574546,1
