28.2385,-25.6889,3.31
27.7997,-25.573,3.32
27.3628,-25.4578,3.33
26.9279,-25.3434,3.34
26.4949,-25.2297,3.35
26.0639,-25.1168,3.36
25.6349,-25.0046,3.37
25.2077,-24.8932,3.38
24.7824,-24.7825,3.39
24.3591,-24.6726,3.4
23.9376,-24.5633,3.41
23.5179,-24.4548,3.42
23.1002,-24.347,3.43
22.6843,-24.2399,3.44
22.2702,-24.1335,3.45
21.8579,-24.0278,3.46
21.4474,-23.9227,3.47
21.0387,-23.8184,3.48
20.6318,-23.7147,3.49
20.2267,-23.6117,3.5
19.8233,-23.5094,3.51
19.4217,-23.4077,3.52
19.0218,-23.3066,3.53
18.6237,-23.2063,3.54
18.2272,-23.1065,3.55
17.8325,-23.0074,3.56
17.4395,-22.9089,3.57
17.0481,-22.811,3.58
16.6584,-22.7138,3.59
16.2704,-22.6172,3.6
15.884,-22.5212,3.61
15.4993,-22.4258,3.62
15.1162,-22.3309,3.63
14.7347,-22.2367,3.64
14.3548,-22.1431,3.65
13.9765,-22.0501,3.66
13.5998,-21.9576,3.67
13.2247,-21.8657,3.68
12.8512,-21.7744,3.69
12.4792,-21.6836,3.7
12.1088,-21.5934,3.71
11.7399,-21.5038,3.72
11.3725,-21.4147,3.73
11.0067,-21.3262,3.74
10.6424,-21.2382,3.75
10.2795,-21.1507,3.76
9.91822,-21.0638,3.77
9.55838,-20.9774,3.78
9.20002,-20.8915,3.79
8.84312,-20.8062,3.8
8.48768,-20.7214,3.81
8.13369,-20.6371,3.82
7.78114,-20.5533,3.83
7.43003,-20.47,3.84
7.08033,-20.3872,3.85
6.73205,-20.3049,3.86
6.38517,-20.2231,3.87
6.0397,-20.1417,3.88
5.69561,-20.0609,3.89
5.3529,-19.9806,3.9
5.01157,-19.9007,3.91
4.6716,-19.8213,3.92
4.33298,-19.7424,3.93
3.99572,-19.6639,3.94
3.65979,-19.5859,3.95
3.3252,-19.5084,3.96
2.99193,-19.4313,3.97
2.65998,-19.3547,3.98
2.32934,-19.2785,3.99
2,-19.2027,4
